name_prefix,name,ra,declination,discoverydate,reporters,Discovery_ADS_bibcode,iau_name,runcat_id,iau_name,last_obs
AT,2024aefc,82.598496,-16.572103,2024-12-17 03:36:34.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4952....1F,BGEM J053023.63-163419.5,31422277,BGEM J011526.16-305618.1,60331.13424562193
AT,2024agut,35.2430196618,27.0598920794,2024-12-17 01:17:55.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2025TNSTR.412....1S,BGEM J022058.34+270335.5,44518181,BGEM J064250.02-515507.6,60369.4021462323
AT,2024adyw,12.253733,-25.931572,2024-12-13 01:12:39.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4890....1S,BGEM J004900.89-255553.6,18853481,BGEM J123150.87-313342.8,60286.2163048427
AT,2024adux,146.172883,7.943819,2024-12-10 06:17:44.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4845....1S,BGEM J094441.49+075637.7,38875303,BGEM J072648.11+190959.9,60356.25159883194
AT,2024aeat,125.659510215,4.25202711927,2024-12-09 07:47:27.000,"E. A. Zimmerman (WIS), H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4915....1Z,BGEM J082238.24+041507.0,38755935,BGEM J033941.11-131252.0,60356.22408669266
AT,2024adtf,87.500567,-71.163261,2024-12-07 04:25:43.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4824....1G,BGEM J055000.13-710947.7,45029395,BGEM J133054.99-302724.8,60372.26967597211
AT,2024adtc,66.11125,-55.508364,2024-12-07 03:40:44.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4824....1G,BGEM J042426.69-553030.1,29593443,BGEM J192106.76-610046.1,60325.15845288283
AT,2024adtd,25.029175,-69.851394,2024-12-07 01:23:44.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4823....1T,BGEM J014007.00-695105.0,21286489,BGEM J144308.91-183154.7,60297.066541037086
AT,2024aens,11.382258,-42.446333,2024-12-07 01:06:19.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR5013....1G,BGEM J004531.74-422646.8,11702006,BGEM J104833.07-425114.4,60229.185088027225
AT,2024adgm,124.998730138,21.0545117168,2024-12-03 06:24:59.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4736....1G,BGEM J081959.70+210315.7,44820348,BGEM J034030.28-133843.5,60371.29878168901
AT,2024adfz,73.143967,-5.985322,2024-12-03 03:20:12.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4737....1S,BGEM J045234.55-055907.1,44808646,BGEM J034812.42-475324.8,60370.289189302304
SN,2024adfy,32.857708,15.957139,2024-12-03 01:52:23.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4737....1S,BGEM J021125.84+155725.7,16307909,BGEM J193435.06-711930.9,60267.35508786062
AT,2024adfx,10.740179,-1.080858,2024-12-03 00:57:57.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4737....1S,BGEM J004257.64-010451.0,6918197,BGEM J132518.57-430129.7,60174.34000343956
AT,2024adxr,157.275175,-57.751981,2024-11-29 07:55:10.000,"J. A. Paice, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4875....1P,BGEM J102906.04-574507.1,43357068,BGEM J064711.19-102514.0,60366.234870512926
AT,2024adha,146.913217,7.598356,2024-11-26 07:36:18.000,"F. Stoppa, P. Vreeswijk, G. Ramsay, P. Groot, S. Faris, J. van Roestel, H. Wichern, N. Blagorodnova, H. Tranin, D. Pieterse",2024TNSTR4735....1S,BGEM J094739.17+073554.0,34253091,BGEM J022953.80+002223.9,60342.156134675395
AT,2024acjq,140.328096,-26.305097,2024-11-26 07:20:05.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4659....1G,BGEM J092118.74-261818.3,44949256,BGEM J075930.78+105729.0,60372.17929043407
AT,2024adgn,111.700471,19.166658,2024-11-26 06:54:17.000,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4737....1S,BGEM J072648.11+190959.9,44074378,BGEM J031600.10-573936.3,60369.034896206234
AT,2024acfh,115.705067,-16.586542,2024-11-26 05:54:42.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4639....1G,BGEM J074249.21-163511.5,41326430,BGEM J094651.20-570818.3,60358.3139108092
AT,2024acfc,20.913971,-34.491994,2024-11-25 01:30:34.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4639....1G,BGEM J012339.35-342931.1,21197447,BGEM J131950.20-144434.4,60296.21121639315
AT,2024acdu,54.921312,-13.214461,2024-11-25 01:23:09.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4622....1T,BGEM J033941.11-131252.0,33748579,BGEM J230512.33-430546.8,60340.04794762098
AT,2024acdw,106.137912,-11.38815,2024-11-24 04:34:40.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4622....1T,BGEM J070433.09-112317.3,45069785,BGEM J035618.57-372326.2,60372.33982217254
SN,2024abzp,40.666971,-15.387725,2024-11-24 02:17:42.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4613....1G,BGEM J024240.07-152315.8,44610728,BGEM J030440.00-772811.6,60370.071092310835
AT,2024acdv,110.767188,-30.1392,2024-11-23 08:18:18.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4622....1T,BGEM J072304.12-300821.1,33129388,BGEM J190609.88-574753.3,60337.12491232314
AT,2024abzn,33.264033,5.367328,2024-11-23 00:58:06.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4613....1G,BGEM J021303.36+052202.3,22183898,BGEM J210422.26-710740.3,60298.1426704216
AT,2024acff,50.987292,-14.450942,2024-11-19 02:36:36.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024TNSTR4639....1G,BGEM J032356.95-142703.3,43192533,BGEM J102931.86-395033.9,60365.36284771237
AT,2024abmq,45.401033,-14.889122,2024-11-19 02:19:43.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4542....1T,BGEM J030136.24-145320.8,44076910,BGEM J032754.49-532221.3,60369.03577039424
AT,2024abmu,39.172042,-13.135389,2024-11-19 01:49:28.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4542....1T,BGEM J023641.28-130807.3,28402697,BGEM J210059.62-485746.8,60321.15241018383
AT,2024abzo,51.934504,-36.076558,2024-11-18 01:12:45.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4613....1G,BGEM J032744.28-360435.6,38290271,BGEM J013426.21-391118.4,60355.22703097532
AT,2024abtm,38.710679,1.648911,2024-11-18 00:58:42.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4580....1S,BGEM J023450.56+013856.0,29942353,BGEM J200637.98-485953.0,60326.20237057688
AT,2024abxk,23.609217,-39.18845,2024-11-17 01:41:56.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4599....1F,BGEM J013426.21-391118.4,21444354,BGEM J153142.99-183714.8,60297.148184453355
AT,2024aayk,54.303913,-4.468831,2024-11-12 05:24:43.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4458....1F,BGEM J033712.93-042807.7,24621150,BGEM J115720.00-434750.6,60312.187468960066
AT,2024abmr,100.3073,-37.282839,2024-11-12 04:38:07.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4542....1T,BGEM J064113.75-371658.2,32199191,BGEM J133038.69-280924.1,60334.1430551528
AT,2024aasy,99.915483,-27.978225,2024-11-08 07:56:28.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4397....1S,BGEM J063939.71-275841.6,42435976,BGEM J031924.60-282350.4,60360.28053743509
AT,2024aasi,13.110862,-30.521581,2024-11-08 02:30:06.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4380....1T,BGEM J005226.60-303117.6,13858387,BGEM J111543.59-294055.6,60242.31348280906
AT,2024aayp,56.037604,-0.357106,2024-11-05 03:11:12.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4457....1G,BGEM J034409.02-002125.5,41648587,BGEM J131030.97-424251.3,60359.22558341285
AT,2024aann,45.678213,-5.402497,2024-11-05 02:27:51.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J030242.77-052408.9,35106761,BGEM J190925.80-635001.7,60350.18343238505
AT,2024aamz,32.23415,6.274717,2024-11-04 05:28:49.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J020856.19+061628.9,6008883,BGEM J095941.33-263034.2,60174.97565443021
AT,2024aamy,30.591058,6.049631,2024-11-04 05:25:29.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J020221.85+060258.6,18586913,BGEM J133627.87-351710.2,60286.10600911763
AT,2024aanf,18.50975,24.247244,2024-11-04 04:20:03.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J011402.34+241450.0,21180355,BGEM J132807.91-175143.7,60296.30511967931
AT,2024aamx,20.313646,23.491197,2024-11-04 03:48:11.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J012115.27+232928.3,21266041,BGEM J100819.15-153836.7,60297.04930361163
AT,2024aamt,20.197104,23.490717,2024-11-04 03:48:11.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J012047.30+232926.5,21457353,BGEM J152650.22-154928.7,60297.15247905154
AT,2024aano,19.315213,25.4497,2024-11-04 03:38:17.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4321....1F,BGEM J011715.65+252658.9,16344639,BGEM J081902.96+204029.5,60267.334679417385
AT,2024aaoq,21.734975,-1.319942,2024-11-02 01:35:37.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4347....1S,BGEM J012656.39-011911.7,21203881,BGEM J133950.65-140252.2,60296.21121639315
SN,2024ztk,52.453417,-36.080131,2024-10-30 02:51:54.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4213....1S,BGEM J032948.79-360448.7,44724270,BGEM J062153.06-440038.9,60370.28832096934
AT,2024ztm,50.523746,-19.958297,2024-10-30 02:43:25.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4214....1T,BGEM J032205.69-195729.8,29328817,BGEM J124716.02-414120.2,60323.159875401594
SN,2024aayl,80.201729,3.260167,2024-10-29 08:36:29.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4456....1T,BGEM J052048.41+031536.6,34449019,BGEM J190858.83-460936.8,60343.07125757144
AT,2024zuu,20.448925,0.819658,2024-10-29 01:16:55.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4233....1S,BGEM J012147.74+004910.7,21266770,BGEM J101413.08-153413.7,60297.04930361163
AT,2024zyp,18.409296,-61.288153,2024-10-29 00:54:16.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4255....1F,BGEM J011338.23-611717.3,21207115,BGEM J140308.36-120305.8,60296.21121639315
AT,2024zlq,57.150479,-46.929022,2024-10-25 04:43:50.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4163....1F,BGEM J034836.11-465544.4,31526757,BGEM J232240.40-422042.7,60331.138053430695
AT,2024ztl,54.760029,-25.692536,2024-10-22 03:01:04.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4213....1S,BGEM J033902.40-254133.1,29478142,BGEM J131211.01-432144.8,60325.089781344344
AT,2024ysf,343.631154,-34.587153,2024-10-17 03:52:05.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4101....1F,BGEM J225431.47-343513.7,46955133,BGEM J115526.02+134258.1,60377.00838984741
SN,2024yic,334.696083,-36.800661,2024-10-17 01:22:24.000,"G. Ramsay, H. Tranin, F. Stoppa, D. Pieterse, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4042....1R,BGEM J221847.03-364802.4,53009971,BGEM J131542.42-043730.4,60385.05780371344
AT,2024ykj,331.970746,-27.358456,2024-10-17 01:08:20.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4057....1T,BGEM J220752.97-272130.4,52992021,BGEM J133022.03-222613.8,60385.046562933785
AT,2024ygq,50.720525,-66.828106,2024-10-15 03:14:26.000,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4031....1G,BGEM J032252.92-664941.1,30488276,BGEM J124921.09-411042.7,60328.14160038838
AT,2024wzm,64.176913,-55.551836,2024-09-29 07:10:18.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3780....1T,BGEM J041642.45-553306.6,31699787,BGEM J191326.25-611557.1,60332.21609262383
AT,2024wqu,304.120158,-44.517783,2024-09-26 00:50:50.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3726....1T,BGEM J201628.83-443104.0,47478144,BGEM J140611.14-330456.3,60378.05681914027
AT,2024wdb,9.558675,-8.417894,2024-09-24 01:35:28.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3679....1F,BGEM J003814.08-082504.4,9671444,BGEM J053917.24-591507.4,60217.38933174165
SN,2024vjm,287.357417,-63.833819,2024-09-13 23:59:05.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4100....1T,BGEM J190925.80-635001.7,45646666,BGEM J132531.65-425836.6,60375.16425763314
AT,2024ysd,96.113967,-23.635789,2024-09-13 09:12:04.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4101....1F,BGEM J062427.35-233808.8,45246337,BGEM J043235.93-292507.6,60374.141128854186
AT,2024wzn,31.094242,26.491111,2024-09-13 05:51:57.000,"S. Faris, P. Groot, H. Tranin, N. Blagorodnova, H. Wichern, P. Vreeswijk, G. Ramsay, D. Pieterse, J. van Roestel, F. Stoppa",2024TNSTR3781....1F,BGEM J020422.61+262928.0,6772386,BGEM J091715.73-263527.7,60174.33699580659
AT,2024vig,267.381621,17.260339,2024-09-12 23:43:26.000,"P. Groot, H. Tranin, D. Pieterse, N. Blagorodnova, P. Vreeswijk, G. Ramsay, J. van Roestel, H. Wichern, S. Faris, F. Stoppa",2024TNSTR3477....1G,BGEM J174931.58+171537.2,56556195,BGEM J231854.72-415648.6,60387.26738462837
AT,2024vhd,332.986254,-57.982872,2024-09-12 01:31:05.000,"P. Groot, D. Pieterse, S. Faris, H. Tranin, H. Wichern, P. Vreeswijk, N. Blagorodnova, J. van Roestel, G. Ramsay, F. Stoppa",2024TNSTR3459....1G,BGEM J221156.70-575858.3,50894284,BGEM J135354.06+051457.3,60384.09722981595
AT,2024vsv,287.789429,-56.939567,2024-09-06 00:55:28.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3612....1T,BGEM J191109.46-565622.4,50399798,BGEM J191630.68-644933.2,60383.34019164251
AT,2024voz,61.393708,-62.104831,2024-09-05 09:08:49.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3564....1F,BGEM J040534.53-620617.4,36531906,BGEM J220752.97-272130.4,60353.06347558095
SN,2024vhe,52.355208,-33.753511,2024-09-05 05:47:36.000,"P. Groot, S. Faris, H. Tranin, D. Pieterse, G. Ramsay, N. Blagorodnova, F. Stoppa, H. Wichern, P. Vreeswijk, J. van Roestel",2024TNSTR3460....1G,BGEM J032925.27-334512.4,44090124,BGEM J052038.25-441923.4,60369.056153752834
AT,2024vcu,13.8697338671,-37.7816278194,2024-09-03 05:35:04.000,"P. Groot, F. Stoppa, H. Wichern, P. Vreeswijk, H. Tranin, D. Pieterse, J. van Roestel, G. Ramsay, S. Faris, N. Blagorodnova",2024TNSTR3386....1G,BGEM J005528.76-374653.6,12374851,BGEM J095923.32-372739.4,60230.212271786266
AT,2024vsx,300.281125,5.256597,2024-09-03 01:05:52.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3612....1T,BGEM J200107.47+051523.7,53381241,BGEM J104051.75-464952.3,60385.15837083144
AT,2024vcl,335.475929,-24.199203,2024-09-02 04:31:44.000,"P. Groot, H. Tranin, G. Ramsay, S. Faris, F. Stoppa, D. Pieterse, N. Blagorodnova, P. Vreeswijk, J. van Roestel, H. Wichern",2024TNSTR3387....1G,BGEM J222154.22-241157.1,45801262,BGEM J122254.63+123356.2,60375.28317769775
AT,2024vdt,287.245142,-46.160244,2024-09-02 00:48:22.000,"G. Ramsay, P. Vreeswijk, H. Wichern, J. van Roestel, N. Blagorodnova, F. Stoppa, D. Pieterse, H. Tranin, P. Groot, S. Faris",2024TNSTR3414....1R,BGEM J190858.83-460936.8,51064224,BGEM J132554.96-430603.3,60384.12384409827
AT,2024vas,39.153054,-14.0479,2024-09-01 08:09:18.000,"F. Stoppa, N. Blagorodnova, G. Ramsay, D. Pieterse, H. Wichern, P. Vreeswijk, H. Tranin, P. Groot, J. van Roestel, S. Faris",2024TNSTR3372....1S,BGEM J023636.73-140252.4,29446236,BGEM J200709.90-485854.4,60325.08402772693
AT,2024uel,54.5387,-25.598372,2024-09-01 06:11:51.000,"F. Stoppa, J. van Roestel, H. Wichern, P. Vreeswijk, D. Pieterse, H. Tranin, G. Ramsay, S. Faris, P. Groot, N. Blagorodnova",2024TNSTR3221....1S,BGEM J033809.28-253554.1,42629416,BGEM J132113.44-434101.1,60360.32140108682
AT,2024wna,37.4742,0.373331,2024-09-01 05:08:08.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3678....1T,BGEM J022953.80+002223.9,44518452,BGEM J063649.99-510042.3,60369.4021462323
AT,2024udr,329.532883,-31.396653,2024-09-01 00:57:04.000,"E. A. Zimmerman (WIS), D. Pieterse, N. Blagorodnova, P. Vreeswijk, H. Tranin, P. Groot, G. Ramsay, H. Wichern, S. Faris, J. van Roestel, F. Stoppa",2024TNSTR3220....1Z,BGEM J215807.89-312347.9,48513280,BGEM J170344.46-224300.2,60381.33522566136
AT,2024szb,8.540996,-7.598517,2024-08-27 05:18:00.000,"S. Faris, G. Ramsay, H. Wichern, F. Stoppa, J. van Roestel, P. Vreeswijk, D. Pieterse, H. Tranin, P. Groot, N. Blagorodnova",2024TNSTR3107....1F,BGEM J003409.83-073554.6,17210826,BGEM J174210.77-633856.9,60273.04539950269
AT,2024sxw,231.955468633,-2.54784533444,2024-08-26 23:28:32.000,"S. Faris, D. Pieterse, H. Tranin, H. Wichern, J. van Roestel, N. Blagorodnova, P. Vreeswijk, P. Groot, G. Ramsay, F. Stoppa",2024TNSTR3106....1F,BGEM J152749.30-023252.7,25519543,BGEM J153824.41-085351.4,60315.17436078829
AT,2024stz,19.857533,-33.423086,2024-08-25 08:28:15.000,"S. Faris, D. Pieterse, F. Stoppa, H. Tranin, P. Vreeswijk, P. Groot, G. Ramsay, J. van Roestel, H. Wichern, N. Blagorodnova",2024TNSTR3070....1F,BGEM J011925.80-332523.1,12558936,BGEM J041158.55-332830.0,60230.354293645694
AT,2024sub,45.047654,0.989056,2024-08-25 07:32:22.000,"S. Faris, P. Vreeswijk, P. Groot, H. Tranin, H. Wichern, N. Blagorodnova, G. Ramsay, F. Stoppa, D. Pieterse, J. van Roestel",2024TNSTR3073....1F,BGEM J030011.43+005920.6,39468418,BGEM J042426.69-553030.1,60357.164081953495
AT,2024vat,11.898896,-25.305608,2024-08-25 03:57:09.000,"F. Stoppa, H. Tranin, P. Groot, H. Wichern, D. Pieterse, J. van Roestel, G. Ramsay, N. Blagorodnova, P. Vreeswijk, S. Faris",2024TNSTR3371....1S,BGEM J004735.73-251820.1,7417473,BGEM J161354.95-613758.4,60183.381372789925
AT,2024sxy,236.894487,-14.432342,2024-08-23 23:40:57.000,"S. Faris, N. Blagorodnova, D. Pieterse, J. van Roestel, H. Wichern, P. Vreeswijk, F. Stoppa, P. Groot, H. Tranin, G. Ramsay",2024TNSTR3109....1F,BGEM J154734.67-142556.4,44889107,BGEM J085300.94-082018.7,60372.094400912465
AT,2024wtn,36.390675,26.733814,2024-08-21 07:48:20.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3748....1T,BGEM J022533.76+264401.7,44518197,BGEM J064333.81-515350.8,60369.4021462323
AT,2024sug,346.301396,-43.096353,2024-08-21 04:39:55.000,"S. Faris, J. van Roestel, P. Groot, P. Vreeswijk, G. Ramsay, N. Blagorodnova, H. Wichern, F. Stoppa, H. Tranin, D. Pieterse",2024TNSTR3071....1F,BGEM J230512.33-430546.8,46239770,BGEM J161236.47-014154.2,60376.29558052862
